56.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,FINE;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,FINEST;WORKFLOW,FINER
05:52:02.0 (6395152)|VARIABLE_SCOPE_BEGIN|[1200]|CARES_AppConstants.BROTHER|String|false|true
05:52:02.0 (6409533)|VARIABLE_SCOPE_BEGIN|[952]|CARES_AppConstants.BSOL|String|false|true
05:52:02.0 (6423595)|VARIABLE_SCOPE_BEGIN|[1205]|CARES_AppConstants.BUSINESS|String|false|true
05:52:02.0 (6443861)|VARIABLE_SCOPE_BEGIN|[1454]|CARES_AppConstants.CACIREPORT_TYPE_ID|Id|false|true
05:52:02.0 (6457998)|VARIABLE_SCOPE_BEGIN|[641]|CARES_AppConstants.CACI_CORRESPONDENCE_DOC_CREATION_STATUS|String|false|true
05:52:02.0 (6472115)|VARIABLE_SCOPE_BEGIN|[594]|CARES_AppConstants.CACI_DOC_ERROR_MSG|String|false|true
05:52:02.0 (6489608)|VARIABLE_SCOPE_BEGIN|[598]|CARES_AppConstants.CACI_ERROR_MSG_SENT|String|false|true
05:52:02.0 (6504282)|VARIABLE_SCOPE_BEGIN|[595]|CARES_AppConstants.CACI_WRAPPER_ERROR_MSG|String|false|true
05:52:02.0 (6518551)|VARIABLE_SCOPE_BEGIN|[593]|CARES_AppConstants.CACI_WRAPPER_JSON_TEST|String|false|true
05:52:02.0 (6532662)|VARIABLE_SCOPE_BEGIN|[754]|CARES_AppConstants.CALCULATE_CLOSURE_DATE|String|false|true
05:52:02.0 (6550982)|VARIABLE_SCOPE_BEGIN|[757]|CARES_AppConstants.CALCULATE_RESPONSE_FIVE|String|false|true
05:52:02.0 (6565571)|VARIABLE_SCOPE_BEGIN|[755]|CARES_AppConstants.CALCULATE_RESPONSE_IMMEDIATE|String|false|true
05:52:02.0 (6579996)|VARIABLE_SCOPE_BEGIN|[758]|CARES_AppConstants.CALCULATE_RESPONSE_TEN|String|false|true
05:52:02.0 (6594677)|VARIABLE_SCOPE_BEGIN|[756]|CARES_AppConstants.CALCULATE_RESPONSE_THREE|String|false|true
05:52:02.0 (6631824)|VARIABLE_SCOPE_BEGIN|[2175]|CARES_AppConstants.CALLABLE_INPUT|String|false|true
05:52:02.0 (6647473)|VARIABLE_SCOPE_BEGIN|[2177]|CARES_AppConstants.CALLABLE_OPTIONS|String|false|true
05:52:02.0 (6662933)|VARIABLE_SCOPE_BEGIN|[2176]|CARES_AppConstants.CALLABLE_OUTPUT|String|false|true
05:52:02.0 (6678162)|VARIABLE_SCOPE_BEGIN|[1626]|CARES_AppConstants.CALLERID|String|false|true
05:52:02.0 (6696777)|VARIABLE_SCOPE_BEGIN|[2235]|CARES_AppConstants.CALLERIDSTRING|String|false|true
05:52:02.0 (6712028)|VARIABLE_SCOPE_BEGIN|[642]|CARES_AppConstants.CALLOUT_CARES_RFAMULEINTEG|String|false|true
05:52:02.0 (6726467)|VARIABLE_SCOPE_BEGIN|[1386]|CARES_AppConstants.CALL_BACK_ATTEMPT|String|false|true
05:52:02.0 (6744365)|VARIABLE_SCOPE_BEGIN|[742]|CARES_AppConstants.CALL_DATA_SYNC|String|false|true
05:52:02.0 (6759457)|VARIABLE_SCOPE_BEGIN|[733]|CARES_AppConstants.CALL_OWNER_CHANGE_REQUEST|String|false|true
05:52:02.0 (6774188)|VARIABLE_SCOPE_BEGIN|[1003]|CARES_AppConstants.CALL_SEND_NOTIF_METHOD|String|false|true
05:52:02.0 (6788440)|VARIABLE_SCOPE_BEGIN|[734]|CARES_AppConstants.CALL_SHARE_RECORDS_COUNTY|String|false|true
05:52:02.0 (6806870)|VARIABLE_SCOPE_BEGIN|[732]|CARES_AppConstants.CALL_SHARE_RECORDS_MANAGER|String|false|true
05:52:02.0 (6821649)|VARIABLE_SCOPE_BEGIN|[1106]|CARES_AppConstants.CALL_SHARE_RECORDS_NON_MANAGER|String|false|true
05:52:02.0 (6836645)|VARIABLE_SCOPE_BEGIN|[2013]|CARES_AppConstants.CALSAWS_CASE_NUMBER|String|false|true
05:52:02.0 (6852295)|VARIABLE_SCOPE_BEGIN|[2038]|CARES_AppConstants.CALSAWS_DOB_MISMATCH|String|false|true
05:52:02.0 (6870631)|VARIABLE_SCOPE_BEGIN|[2049]|CARES_AppConstants.CALSAWS_DOB_MISMATCH_TITLE|String|false|true
05:52:02.0 (6885691)|VARIABLE_SCOPE_BEGIN|[2039]|CARES_AppConstants.CALSAWS_NAME_MISMATCH|String|false|true
05:52:02.0 (6901194)|VARIABLE_SCOPE_BEGIN|[2050]|CARES_AppConstants.CALSAWS_NAME_MISMATCH_TITLE|String|false|true
05:52:02.0 (6916816)|VARIABLE_SCOPE_BEGIN|[2040]|CARES_AppConstants.CALSAWS_SSN_MISMATCH|String|false|true
05:52:02.0 (6935993)|VARIABLE_SCOPE_BEGIN|[2051]|CARES_AppConstants.CALSAWS_SSN_MISMATCH_TITLE|String|false|true
05:52:02.0 (6951237)|VARIABLE_SCOPE_BEGIN|[1639]|CARES_AppConstants.CALSAWS_WORKER_READONLY_PERMISSION_SET|String|false|true
05:52:02.0 (6966129)|VARIABLE_SCOPE_BEGIN|[1641]|CARES_AppConstants.CALSAWS_WORKER_READONLY_PERMISSION_SET_GROUP|String|false|true
05:52:02.0 (6981616)|VARIABLE_SCOPE_BEGIN|[1640]|CARES_AppConstants.CALSAWS_WORKER_READ_WRITE_PERMISSION_SET|String|false|true
05:52:02.0 (7000815)|VARIABLE_SCOPE_BEGIN|[1642]|CARES_AppConstants.CALSAWS_WORKER_READ_WRITE_PERMISSION_SET_GROUP|String|false|true
05:52:02.0 (7017045)|VARIABLE_SCOPE_BEGIN|[494]|CARES_AppConstants.CANCELLED_BY_ATTENDEE|String|false|true
05:52:02.0 (7033079)|VARIABLE_SCOPE_BEGIN|[2133]|CARES_AppConstants.CANCELLED_BY_WORKER_VALUE|String|false|true
05:52:02.0 (7052931)|VARIABLE_SCOPE_BEGIN|[995]|CARES_AppConstants.CARERFA|String|false|true
05:52:02.0 (7069365)|VARIABLE_SCOPE_BEGIN|[1363]|CARES_AppConstants.CARERFA_MODULE|String|false|true
05:52:02.0 (7087244)|VARIABLE_SCOPE_BEGIN|[1262]|CARES_AppConstants.CARESFOLIO|String|false|true
05:52:02.0 (7103144)|VARIABLE_SCOPE_BEGIN|[1516]|CARES_AppConstants.CARES_ADMINISTRATION_STAFF|String|false|true
05:52:02.0 (7123141)|VARIABLE_SCOPE_BEGIN|[333]|CARES_AppConstants.CARES_APPLICATION_ID|String|false|true
05:52:02.0 (7139102)|VARIABLE_SCOPE_BEGIN|[640]|CARES_AppConstants.CARES_CACI_DOC_GENERATION_CONTROLLER|String|false|true
05:52:02.0 (7154668)|VARIABLE_SCOPE_BEGIN|[2041]|CARES_AppConstants.CARES_CALSAWS_MISMATCH_NOTIFICATION|String|false|true
05:52:02.0 (7170386)|VARIABLE_SCOPE_BEGIN|[1596]|CARES_AppConstants.CARES_CHILDLOCATIONTRIGGERHELPER|String|false|true
05:52:02.0 (7189845)|VARIABLE_SCOPE_BEGIN|[2006]|CARES_AppConstants.CARES_CUSTOM_NOTIFICATION|String|false|true
05:52:02.0 (7205491)|VARIABLE_SCOPE_BEGIN|[2117]|CARES_AppConstants.CARES_ELIGIBILITY_DISCONTINUED_NOTIFICATION|String|false|true
05:52:02.0 (7221330)|VARIABLE_SCOPE_BEGIN|[2401]|CARES_AppConstants.CARES_END_REMOVAL_EPISODE|String|false|true
05:52:02.0 (7241437)|VARIABLE_SCOPE_BEGIN|[1537]|CARES_AppConstants.CARES_GENOGRAMCONTROLLER|String|false|true
05:52:02.0 (7261439)|VARIABLE_SCOPE_BEGIN|[2110]|CARES_AppConstants.CARES_KINGAP_PRE_DETERMINATION|String|false|true
05:52:02.0 (7277236)|VARIABLE_SCOPE_BEGIN|[477]|CARES_AppConstants.CARES_MODULE|String|false|true
05:52:02.0 (7292795)|VARIABLE_SCOPE_BEGIN|[1180]|CARES_AppConstants.CARES_PERSON|String|false|true
05:52:02.0 (7312713)|VARIABLE_SCOPE_BEGIN|[1187]|CARES_AppConstants.CARES_PROVIDER|String|false|true
05:52:02.0 (7328808)|VARIABLE_SCOPE_BEGIN|[2019]|CARES_AppConstants.CARES_RETURN_WARRANT_TO_COURT_NOTIFICATION|String|false|true
05:52:02.0 (7345731)|VARIABLE_SCOPE_BEGIN|[347]|CARES_AppConstants.CARES_RFA|String|false|true
05:52:02.0 (7361979)|VARIABLE_SCOPE_BEGIN|[2363]|CARES_AppConstants.CARES_RFA_EMAIL_ID|String|false|true
05:52:02.0 (7382668)|VARIABLE_SCOPE_BEGIN|[1186]|CARES_AppConstants.CARES_SHARED|String|false|true
05:52:02.0 (7398551)|VARIABLE_SCOPE_BEGIN|[2035]|CARES_AppConstants.CARES_WARRANT_APPROVED_DENIED_NOTIFICATION|String|false|true
05:52:02.0 (7414675)|VARIABLE_SCOPE_BEGIN|[2034]|CARES_AppConstants.CARES_WARRANT_SERVED_NOTIFICATION|String|false|true
05:52:02.0 (7436234)|VARIABLE_SCOPE_BEGIN|[1049]|CARES_AppConstants.CASEACCESSLEVEL|String|false|true
05:52:02.0 (7457715)|VARIABLE_SCOPE_BEGIN|[1046]|CARES_AppConstants.CASEID|String|false|true
05:52:02.0 (7476103)|VARIABLE_SCOPE_BEGIN|[664]|CARES_AppConstants.CASELOAD_QUEUE|String|false|true
05:52:02.0 (7493631)|VARIABLE_SCOPE_BEGIN|[1156]|CARES_AppConstants.CASES_TO_TRANSFER_OBJECT|String|false|true
05:52:02.0 (7509526)|VARIABLE_SCOPE_BEGIN|[2311]|CARES_AppConstants.CASE_CLOSE_REMOTE_ACTION|String|false|true
05:52:02.0 (7529795)|VARIABLE_SCOPE_BEGIN|[2315]|CARES_AppConstants.CASE_CLOSE_REMOTE_CLASS_NAME|String|false|true
05:52:02.0 (7547017)|VARIABLE_SCOPE_BEGIN|[2438]|CARES_AppConstants.CASE_CLOSURE_ERROR_MSG|String|false|true
05:52:02.0 (7563820)|VARIABLE_SCOPE_BEGIN|[558]|CARES_AppConstants.CASE_MANAGEMENT|String|false|true
05:52:02.0 (7584126)|VARIABLE_SCOPE_BEGIN|[1970]|CARES_AppConstants.CASE_MANAGEMENT_MODULE|String|false|true
05:52:02.0 (7600574)|VARIABLE_SCOPE_BEGIN|[1026]|CARES_AppConstants.CASE_MANAGEMENT_STAFF|String|false|true
05:52:02.0 (7637655)|VARIABLE_SCOPE_BEGIN|[1071]|CARES_AppConstants.CASE_MANAGEMENT_SUPERVISOR_PERMISSION_SET_GROUP|String|false|true
05:52:02.0 (7654213)|VARIABLE_SCOPE_BEGIN|[2054]|CARES_AppConstants.CASE_MANANGEMENT_SUPERVISOR_ERROR|String|false|true
05:52:02.0 (7675028)|VARIABLE_SCOPE_BEGIN|[248]|CARES_AppConstants.CASE_MODIFICATIONS_FOR_CLOSURE_STATUS|String|false|true
05:52:02.0 (7692380)|VARIABLE_SCOPE_BEGIN|[1122]|CARES_AppConstants.CASE_OPEN_PENDING_ASSIGNMENT|String|false|true
05:52:02.0 (7712695)|VARIABLE_SCOPE_BEGIN|[246]|CARES_AppConstants.CASE_READY_FOR_CLOSURE_STATUS|String|false|true
05:52:02.0 (7730170)|VARIABLE_SCOPE_BEGIN|[247]|CARES_AppConstants.CASE_RECALLED_FOR_CLOSURE_STATUS|String|false|true
05:52:02.0 (7750671)|VARIABLE_SCOPE_BEGIN|[244]|CARES_AppConstants.CASE_SEARCH_EFFORT_RECORD_ALERT_CATEGORY|String|false|true
05:52:02.0 (7767852)|VARIABLE_SCOPE_BEGIN|[1062]|CARES_AppConstants.CASE_SHARE|String|false|true
05:52:02.0 (7786066)|VARIABLE_SCOPE_BEGIN|[1607]|CARES_AppConstants.CASE_TRANSFER|String|false|true
05:52:02.0 (7803590)|VARIABLE_SCOPE_BEGIN|[990]|CARES_AppConstants.CASE_TRANSFER_TYPE|String|false|true
05:52:02.0 (7824212)|VARIABLE_SCOPE_BEGIN|[2285]|CARES_AppConstants.CASE_TYPE_ERROR_MESSAGE|String|false|true
05:52:02.0 (7840844)|VARIABLE_SCOPE_BEGIN|[2144]|CARES_AppConstants.CASE_TYPE_OBJECT|String|false|true
05:52:02.0 (7858048)|VARIABLE_SCOPE_BEGIN|[252]|CARES_AppConstants.CASE_TYPE_RELATIVE_WITHOUT_DEPENDENCY|String|false|true
05:52:02.0 (7875282)|VARIABLE_SCOPE_BEGIN|[665]|CARES_AppConstants.CASE_TYPE_STATUS_VOLUNTARY|String|false|true
05:52:02.0 (7897142)|VARIABLE_SCOPE_BEGIN|[288]|CARES_AppConstants.CASE_TYPE_TO_CASE_OPEN_REASON|Map<String,String>|true|true
05:52:02.0 (7915181)|VARIABLE_SCOPE_BEGIN|[2145]|CARES_AppConstants.CASE_TYPE_TYPE|String|false|true
05:52:02.0 (7932099)|VARIABLE_SCOPE_BEGIN|[786]|CARES_AppConstants.CASE_VAR|String|false|true
05:52:02.0 (7953262)|VARIABLE_SCOPE_BEGIN|[2386]|CARES_AppConstants.CASE_WORKER|String|false|true
05:52:02.0 (7970722)|VARIABLE_SCOPE_BEGIN|[1073]|CARES_AppConstants.CASE_WORKER_PERMISSION_SET|String|false|true
05:52:02.0 (7988701)|VARIABLE_SCOPE_BEGIN|[1011]|CARES_AppConstants.CATEGORY_ID|String|false|true
05:52:02.0 (8002396)|VARIABLE_SCOPE_BEGIN|[893]|CARES_AppConstants.CA_CLEARINGHOUSE_PERSON_SPOKETOLN|String|false|true
05:52:02.0 (8020906)|VARIABLE_SCOPE_BEGIN|[892]|CARES_AppConstants.CA_CLEARINGHOUSE_PERSON_SPOKE_TOFN|String|false|true
05:52:02.0 (8034908)|VARIABLE_SCOPE_BEGIN|[859]|CARES_AppConstants.CA_MISSING_CHILD_CLEARINGHOUSE_CALL_DT|String|false|true
05:52:02.0 (8052676)|VARIABLE_SCOPE_BEGIN|[501]|CARES_AppConstants.CFT_VALUE|String|false|true
05:52:02.0 (8071379)|VARIABLE_SCOPE_BEGIN|[2061]|CARES_AppConstants.CHECK_MULTIPLE_CHILD_METHOD|String|false|true
05:52:02.0 (8093145)|VARIABLE_SCOPE_BEGIN|[241]|CARES_AppConstants.CHILD_ABSENT_RECORD_ALERT_CATEGORY|String|false|true
05:52:02.0 (8110703)|VARIABLE_SCOPE_BEGIN|[617]|CARES_AppConstants.CHILD_ABUSE_REPORT_FORM|String|false|true
05:52:02.0 (8128993)|VARIABLE_SCOPE_BEGIN|[2131]|CARES_AppConstants.CHILD_AND_FAMILY_TEAM_VALUE|String|false|true
05:52:02.0 (8147039)|VARIABLE_SCOPE_BEGIN|[1398]|CARES_AppConstants.CHILD_LOCATION|String|false|true
05:52:02.0 (8169075)|VARIABLE_SCOPE_BEGIN|[1619]|CARES_AppConstants.CHILD_NAME|String|false|true
05:52:02.0 (8187506)|VARIABLE_SCOPE_BEGIN|[345]|CARES_AppConstants.CHILD_OR_NMD_DESIRED|String|false|true
05:52:02.0 (8204968)|VARIABLE_SCOPE_BEGIN|[1588]|CARES_AppConstants.CHRONIC_HOMELESSNESS|String|false|true
05:52:02.0 (8227470)|VARIABLE_SCOPE_BEGIN|[1559]|CARES_AppConstants.CITY|String|false|true
05:52:02.0 (8246005)|VARIABLE_SCOPE_BEGIN|[1439]|CARES_AppConstants.CITYSTR|String|false|true
05:52:02.0 (8263953)|VARIABLE_SCOPE_BEGIN|[1425]|CARES_AppConstants.CITY_NAME|String|false|true
05:52:02.0 (8285515)|VARIABLE_SCOPE_BEGIN|[1464]|CARES_AppConstants.CLASSSTRING|String|false|true
05:52:02.0 (8307187)|VARIABLE_SCOPE_BEGIN|[1838]|CARES_AppConstants.CLASS_CUSTOM_LOOKUP_CONTROLLER|String|false|true
05:52:02.0 (8325464)|VARIABLE_SCOPE_BEGIN|[529]|CARES_AppConstants.CLASS_NAME|String|false|true
05:52:02.0 (8338059)|VARIABLE_SCOPE_BEGIN|[464]|CARES_AppConstants.CLASS_NAME_1|String|false|true
05:52:02.0 (8350590)|VARIABLE_SCOPE_BEGIN|[2472]|CARES_AppConstants.CLASS_NAME_COMPLAINT_UPDATE_HELPER|String|false|true
05:52:02.0 (8365116)|VARIABLE_SCOPE_BEGIN|[592]|CARES_AppConstants.CLASS_NAME_CORESS|String|false|true
05:52:02.0 (8377441)|VARIABLE_SCOPE_BEGIN|[2442]|CARES_AppConstants.CLASS_NAME_CORESS_SERVICE|String|false|true
05:52:02.0 (8389931)|VARIABLE_SCOPE_BEGIN|[1504]|CARES_AppConstants.CLASS_NAME_DISPOSITION_HELPER|String|false|true
05:52:02.0 (8402851)|VARIABLE_SCOPE_BEGIN|[722]|CARES_AppConstants.CLASS_NAME_FOLIO_TRIGGER|String|false|true
05:52:02.0 (8417019)|VARIABLE_SCOPE_BEGIN|[2377]|CARES_AppConstants.CLASS_NAME_FOLIO_UPDATE_SUBHELPER|String|false|true
05:52:02.0 (8429076)|VARIABLE_SCOPE_BEGIN|[506]|CARES_AppConstants.CLASS_NAME_GENERATEDOC_REMOTE|String|false|true
05:52:02.0 (8441582)|VARIABLE_SCOPE_BEGIN|[1129]|CARES_AppConstants.CLASS_NAME_OFFICE_SUPERVISOR|String|false|true
05:52:02.0 (8454104)|VARIABLE_SCOPE_BEGIN|[1190]|CARES_AppConstants.CLASS_NAME_PERSONADDRESSLISTVIEW|String|false|true
05:52:02.0 (8468561)|VARIABLE_SCOPE_BEGIN|[779]|CARES_AppConstants.CLASS_NAME_SCREENINGALLEGATION|String|false|true
05:52:02.0 (8480739)|VARIABLE_SCOPE_BEGIN|[1030]|CARES_AppConstants.CLASS_NAME_SCREENING_TRIGGER|String|false|true
05:52:02.0 (8492819)|VARIABLE_SCOPE_BEGIN|[1242]|CARES_AppConstants.CLASS_NAME_SOBJECT_DESCRIBE|String|false|true
05:52:02.0 (8509030)|VARIABLE_SCOPE_BEGIN|[455]|CARES_AppConstants.CLEARED|String|false|true
05:52:02.0 (8521488)|VARIABLE_SCOPE_BEGIN|[1239]|CARES_AppConstants.CLERICAL_SUPERVISOR_PERMISSION_SET_GROUP|String|false|true
05:52:02.0 (8534005)|VARIABLE_SCOPE_BEGIN|[314]|CARES_AppConstants.CLIENT_CREDENTIALS|String|false|true
05:52:02.0 (8546073)|VARIABLE_SCOPE_BEGIN|[2246]|CARES_AppConstants.CLONE_COURT_CASE_JUNCTION_OBJECT|String|false|true
05:52:02.0 (8560985)|VARIABLE_SCOPE_BEGIN|[2251]|CARES_AppConstants.CLONE_EVENTS|String|false|true
05:52:02.0 (8573731)|VARIABLE_SCOPE_BEGIN|[2245]|CARES_AppConstants.CLONE_FOLIO_JUNCTION_OBJECT|String|false|true
05:52:02.0 (84602466)|VARIABLE_SCOPE_BEGIN|[2248]|CARES_AppConstants.CLONE_PARTICIPANTS|String|false|true
05:52:02.0 (84681412)|VARIABLE_SCOPE_BEGIN|[2247]|CARES_AppConstants.CLONE_PETITIONS|String|false|true
05:52:02.0 (84712133)|VARIABLE_SCOPE_BEGIN|[2249]|CARES_AppConstants.CLONE_PETITION_ALLEGATIONS|String|false|true
05:52:02.0 (84732351)|VARIABLE_SCOPE_BEGIN|[2250]|CARES_AppConstants.CLONE_TASKS|String|false|true
05:52:02.0 (84752719)|VARIABLE_SCOPE_BEGIN|[1209]|CARES_AppConstants.CLOSED|String|false|true
05:52:02.0 (84771625)|VARIABLE_SCOPE_BEGIN|[2059]|CARES_AppConstants.CLOSED_COURT_RETURNED_RECALLED_QUASHED|String|false|true
05:52:02.0 (84796281)|VARIABLE_SCOPE_BEGIN|[2085]|CARES_AppConstants.CLOSED_DENIED|String|false|true
05:52:02.0 (84815961)|VARIABLE_SCOPE_BEGIN|[2086]|CARES_AppConstants.CLOSED_RETURN|String|false|true
05:52:02.0 (84835531)|VARIABLE_SCOPE_BEGIN|[2397]|CARES_AppConstants.CLOSURE_REASON_PERMANENCY|String|false|true
05:52:02.0 (84859070)|VARIABLE_SCOPE_BEGIN|[2288]|CARES_AppConstants.CMO_DENIED|String|false|true
05:52:02.0 (84878809)|VARIABLE_SCOPE_BEGIN|[2287]|CARES_AppConstants.CMO_GRANTED|String|false|true
05:52:02.0 (84899489)|VARIABLE_SCOPE_BEGIN|[1809]|CARES_AppConstants.CMSSUPERVISORPSG|List<String>|true|true
05:52:02.0 (84920368)|VARIABLE_SCOPE_BEGIN|[991]|CARES_AppConstants.CMS_PERMISSION_SET|String|false|true
05:52:02.0 (84943835)|VARIABLE_SCOPE_BEGIN|[992]|CARES_AppConstants.CMW_PERMISSION_SET|String|false|true
05:52:02.0 (84963915)|VARIABLE_SCOPE_BEGIN|[1524]|CARES_AppConstants.COCAT_LAST|String|false|true
05:52:02.0 (84982536)|VARIABLE_SCOPE_BEGIN|[306]|CARES_AppConstants.COLLATERAL|String|false|true
05:52:02.0 (85001536)|VARIABLE_SCOPE_BEGIN|[1044]|CARES_AppConstants.COMMA|String|false|true
05:52:02.0 (85025872)|VARIABLE_SCOPE_BEGIN|[1845]|CARES_AppConstants.COMMUNICATION_CONTENT|String|false|true
05:52:02.0 (85045974)|VARIABLE_SCOPE_BEGIN|[316]|CARES_AppConstants.COMMUNITY_USER_LICENSE_MAX|Integer|false|true
05:52:02.0 (85065792)|VARIABLE_SCOPE_BEGIN|[317]|CARES_AppConstants.COMMUNITY_USER_LICENSE_TEST|Integer|false|true
05:52:02.0 (85085334)|VARIABLE_SCOPE_BEGIN|[2178]|CARES_AppConstants.COMPARE_PAYLOAD|String|false|true
05:52:02.0 (85109422)|VARIABLE_SCOPE_BEGIN|[543]|CARES_AppConstants.COMPLAINT_ASSIGNMENT|String|false|true
05:52:02.0 (85129308)|VARIABLE_SCOPE_BEGIN|[2471]|CARES_AppConstants.COMPLAINT_CONCLUSION_ADMIN_ACTION|String|false|true
05:52:02.0 (85149762)|VARIABLE_SCOPE_BEGIN|[2470]|CARES_AppConstants.COMPLAINT_CONCLUSION_ERROR_MSG|String|false|true
05:52:02.0 (85169958)|VARIABLE_SCOPE_BEGIN|[2219]|CARES_AppConstants.COMPLAINT_CONTACT_NOTE|String|false|true
05:52:02.0 (85193892)|VARIABLE_SCOPE_BEGIN|[2220]|CARES_AppConstants.COMPLAINT_CONTACT_NOTE_RECORDTYPEID|String|false|true
05:52:02.0 (85214124)|VARIABLE_SCOPE_BEGIN|[561]|CARES_AppConstants.COMPLAINT_INVESTIGATION|String|false|true
05:52:02.0 (85234440)|VARIABLE_SCOPE_BEGIN|[553]|CARES_AppConstants.COMPLAINT_INVESTIGATION_APPROVED|String|false|true
05:52:02.0 (85258004)|VARIABLE_SCOPE_BEGIN|[2263]|CARES_AppConstants.COMPLAINT_INVESTIGATION_DUE_DAYS|Integer|false|true
05:52:02.0 (85278212)|VARIABLE_SCOPE_BEGIN|[560]|CARES_AppConstants.COMPLAINT_INVESTIGATION_OPEN|String|false|true
05:52:02.0 (85298174)|VARIABLE_SCOPE_BEGIN|[2433]|CARES_AppConstants.COMPLAINT_INVESTIGATION_PENDING_APPROVAL|String|false|true
05:52:02.0 (85317738)|VARIABLE_SCOPE_BEGIN|[2434]|CARES_AppConstants.COMPLAINT_INVESTIGATION_RESUBMITTED|String|false|true
05:52:02.0 (85342738)|VARIABLE_SCOPE_BEGIN|[567]|CARES_AppConstants.COMPLAINT_MILESTONE|String|false|true
05:52:02.0 (85363827)|VARIABLE_SCOPE_BEGIN|[536]|CARES_AppConstants.COMPLAINT_PARTICIPANT|String|false|true
05:52:02.0 (85383494)|VARIABLE_SCOPE_BEGIN|[537]|CARES_AppConstants.COMPLAINT_PARTICIPANT_STATUS_ACTIVE|String|false|true
05:52:02.0 (85404217)|VARIABLE_SCOPE_BEGIN|[538]|CARES_AppConstants.COMPLAINT_PARTICIPANT_STATUS_INACTIVE|String|false|true
05:52:02.0 (85434355)|VARIABLE_SCOPE_BEGIN|[539]|CARES_AppConstants.COMPLAINT_PARTICIPANT_STATUS_NULL|String|false|true
05:52:02.0 (85455750)|VARIABLE_SCOPE_BEGIN|[544]|CARES_AppConstants.COMPLAINT_WORKER|String|false|true
05:52:02.0 (85477174)|VARIABLE_SCOPE_BEGIN|[328]|CARES_AppConstants.COMPLETED|String|false|true
05:52:02.0 (85498144)|VARIABLE_SCOPE_BEGIN|[1418]|CARES_AppConstants.COMPONENTS|String|false|true
05:52:02.0 (85523456)|VARIABLE_SCOPE_BEGIN|[503]|CARES_AppConstants.CONFLICT_RESOLUTION|String|false|true
05:52:02.0 (85544036)|VARIABLE_SCOPE_BEGIN|[2515]|CARES_AppConstants.CONGREGATEASSESSMENT|String|false|true
05:52:02.0 (85565337)|VARIABLE_SCOPE_BEGIN|[630]|CARES_AppConstants.CONST_NO_RESULTS|String|false|true
05:52:02.0 (85590044)|VARIABLE_SCOPE_BEGIN|[714]|CARES_AppConstants.CONTACT|String|false|true
05:52:02.0 (85630938)|VARIABLE_SCOPE_BEGIN|[1050]|CARES_AppConstants.CONTACTACCESSLEVEL|String|false|true
05:52:02.0 (85652275)|VARIABLE_SCOPE_BEGIN|[1047]|CARES_AppConstants.CONTACTID|String|false|true
05:52:02.0 (85673427)|VARIABLE_SCOPE_BEGIN|[1107]|CARES_AppConstants.CONTACT_LOG|String|false|true
05:52:02.0 (85698845)|VARIABLE_SCOPE_BEGIN|[549]|CARES_AppConstants.CONTACT_LOG_IDS_STRING|String|false|true
05:52:02.0 (85720038)|VARIABLE_SCOPE_BEGIN|[551]|CARES_AppConstants.CONTACT_LOG_INSERTED_STRING|String|false|true
05:52:02.0 (85740636)|VARIABLE_SCOPE_BEGIN|[305]|CARES_AppConstants.CONTACT_LOG_MEMBER_OBJECT_API_NAME|String|false|true
05:52:02.0 (85761988)|VARIABLE_SCOPE_BEGIN|[1013]|CARES_AppConstants.CONTACT_METHOD|String|false|true
05:52:02.0 (85787036)|VARIABLE_SCOPE_BEGIN|[2446]|CARES_AppConstants.CONTACT_NOTE|String|false|true
05:52:02.0 (85808403)|VARIABLE_SCOPE_BEGIN|[1083]|CARES_AppConstants.CONTACT_PURPOSE|String|false|true
05:52:02.0 (85829674)|VARIABLE_SCOPE_BEGIN|[2218]|CARES_AppConstants.CONTACT_PURPOSE_RESOURCE_FAMLIY|String|false|true
05:52:02.0 (85850883)|VARIABLE_SCOPE_BEGIN|[719]|CARES_AppConstants.CONTACT_PURPOSE_VALUES|List<String>|true|true
05:52:02.0 (85876821)|VARIABLE_SCOPE_BEGIN|[1063]|CARES_AppConstants.CONTACT_SHARE|String|false|true
05:52:02.0 (85897723)|VARIABLE_SCOPE_BEGIN|[627]|CARES_AppConstants.CONTENT_TYPE|String|false|true
05:52:02.0 (85918764)|VARIABLE_SCOPE_BEGIN|[2252]|CARES_AppConstants.CONTESTED|String|false|true
05:52:02.0 (85940148)|VARIABLE_SCOPE_BEGIN|[321]|CARES_AppConstants.CONTEXT_ID|String|false|true
05:52:02.0 (85965302)|VARIABLE_SCOPE_BEGIN|[737]|CARES_AppConstants.CONVERTED_RECORD_DELETION|String|false|true
05:52:02.0 (85986589)|VARIABLE_SCOPE_BEGIN|[740]|CARES_AppConstants.CONVERTED_RECORD_ERROR|String|false|true
05:52:02.0 (86008527)|VARIABLE_SCOPE_BEGIN|[616]|CARES_AppConstants.CORRESPONDENCE|String|false|true
05:52:02.0 (86035195)|VARIABLE_SCOPE_BEGIN|[1554]|CARES_AppConstants.COUNTRY_CD|String|false|true
05:52:02.0 (86057270)|VARIABLE_SCOPE_BEGIN|[1027]|CARES_AppConstants.COUNTY|String|false|true
