61.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,INFO;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
00:39:12.0 (52897786)|VARIABLE_SCOPE_BEGIN|[2323]|CARES_AppConstants.BANNER_MESSAGE|String|false|true
00:39:12.0 (52908464)|VARIABLE_SCOPE_BEGIN|[900]|CARES_AppConstants.BEST_TIME_TO_CALLBACK|String|false|true
00:39:12.0 (52918878)|VARIABLE_SCOPE_BEGIN|[631]|CARES_AppConstants.BINDING_NAME_CORRESPONDENCE_NAME|String|false|true
00:39:12.0 (52929119)|VARIABLE_SCOPE_BEGIN|[1017]|CARES_AppConstants.BINDING_NAME_DOCUMENT_TYPE|String|false|true
00:39:12.0 (52939426)|VARIABLE_SCOPE_BEGIN|[1019]|CARES_AppConstants.BINDING_NAME_FOLIO_NAME|String|false|true
00:39:12.0 (52949719)|VARIABLE_SCOPE_BEGIN|[1020]|CARES_AppConstants.BINDING_NAME_SCREENING_NAME|String|false|true
00:39:12.0 (52960149)|VARIABLE_SCOPE_BEGIN|[510]|CARES_AppConstants.BLANK_SERVICE|String|false|true
00:39:12.0 (52970853)|VARIABLE_SCOPE_BEGIN|[760]|CARES_AppConstants.BLANK_VALUE|String|false|true
00:39:12.0 (52981724)|VARIABLE_SCOPE_BEGIN|[987]|CARES_AppConstants.BODY_KEY|String|false|true
00:39:12.0 (52992864)|VARIABLE_SCOPE_BEGIN|[924]|CARES_AppConstants.BOOL_TRUE|Boolean|false|true
00:39:12.0 (53004162)|VARIABLE_SCOPE_BEGIN|[1200]|CARES_AppConstants.BROTHER|String|false|true
00:39:12.0 (53015025)|VARIABLE_SCOPE_BEGIN|[952]|CARES_AppConstants.BSOL|String|false|true
00:39:12.0 (53025498)|VARIABLE_SCOPE_BEGIN|[1205]|CARES_AppConstants.BUSINESS|String|false|true
00:39:12.0 (53038057)|VARIABLE_SCOPE_BEGIN|[1454]|CARES_AppConstants.CACIREPORT_TYPE_ID|Id|false|true
00:39:12.0 (53048714)|VARIABLE_SCOPE_BEGIN|[641]|CARES_AppConstants.CACI_CORRESPONDENCE_DOC_CREATION_STATUS|String|false|true
00:39:12.0 (53059361)|VARIABLE_SCOPE_BEGIN|[594]|CARES_AppConstants.CACI_DOC_ERROR_MSG|String|false|true
00:39:12.0 (53070151)|VARIABLE_SCOPE_BEGIN|[598]|CARES_AppConstants.CACI_ERROR_MSG_SENT|String|false|true
00:39:12.0 (53081084)|VARIABLE_SCOPE_BEGIN|[595]|CARES_AppConstants.CACI_WRAPPER_ERROR_MSG|String|false|true
00:39:12.0 (53091731)|VARIABLE_SCOPE_BEGIN|[593]|CARES_AppConstants.CACI_WRAPPER_JSON_TEST|String|false|true
00:39:12.0 (53102404)|VARIABLE_SCOPE_BEGIN|[754]|CARES_AppConstants.CALCULATE_CLOSURE_DATE|String|false|true
00:39:12.0 (53113343)|VARIABLE_SCOPE_BEGIN|[757]|CARES_AppConstants.CALCULATE_RESPONSE_FIVE|String|false|true
00:39:12.0 (53124665)|VARIABLE_SCOPE_BEGIN|[755]|CARES_AppConstants.CALCULATE_RESPONSE_IMMEDIATE|String|false|true
00:39:12.0 (53135434)|VARIABLE_SCOPE_BEGIN|[758]|CARES_AppConstants.CALCULATE_RESPONSE_TEN|String|false|true
00:39:12.0 (53146907)|VARIABLE_SCOPE_BEGIN|[756]|CARES_AppConstants.CALCULATE_RESPONSE_THREE|String|false|true
00:39:12.0 (53159339)|VARIABLE_SCOPE_BEGIN|[2175]|CARES_AppConstants.CALLABLE_INPUT|String|false|true
00:39:12.0 (53170630)|VARIABLE_SCOPE_BEGIN|[2177]|CARES_AppConstants.CALLABLE_OPTIONS|String|false|true
00:39:12.0 (53181765)|VARIABLE_SCOPE_BEGIN|[2176]|CARES_AppConstants.CALLABLE_OUTPUT|String|false|true
00:39:12.0 (53193180)|VARIABLE_SCOPE_BEGIN|[1626]|CARES_AppConstants.CALLERID|String|false|true
00:39:12.0 (53204739)|VARIABLE_SCOPE_BEGIN|[2235]|CARES_AppConstants.CALLERIDSTRING|String|false|true
00:39:12.0 (53216510)|VARIABLE_SCOPE_BEGIN|[642]|CARES_AppConstants.CALLOUT_CARES_RFAMULEINTEG|String|false|true
00:39:12.0 (53227683)|VARIABLE_SCOPE_BEGIN|[1386]|CARES_AppConstants.CALL_BACK_ATTEMPT|String|false|true
00:39:12.0 (53239118)|VARIABLE_SCOPE_BEGIN|[742]|CARES_AppConstants.CALL_DATA_SYNC|String|false|true
00:39:12.0 (53250284)|VARIABLE_SCOPE_BEGIN|[733]|CARES_AppConstants.CALL_OWNER_CHANGE_REQUEST|String|false|true
00:39:12.0 (53261264)|VARIABLE_SCOPE_BEGIN|[1003]|CARES_AppConstants.CALL_SEND_NOTIF_METHOD|String|false|true
00:39:12.0 (53272418)|VARIABLE_SCOPE_BEGIN|[734]|CARES_AppConstants.CALL_SHARE_RECORDS_COUNTY|String|false|true
00:39:12.0 (53283645)|VARIABLE_SCOPE_BEGIN|[732]|CARES_AppConstants.CALL_SHARE_RECORDS_MANAGER|String|false|true
00:39:12.0 (53294695)|VARIABLE_SCOPE_BEGIN|[1106]|CARES_AppConstants.CALL_SHARE_RECORDS_NON_MANAGER|String|false|true
00:39:12.0 (53309932)|VARIABLE_SCOPE_BEGIN|[2013]|CARES_AppConstants.CALSAWS_CASE_NUMBER|String|false|true
00:39:12.0 (53322124)|VARIABLE_SCOPE_BEGIN|[2038]|CARES_AppConstants.CALSAWS_DOB_MISMATCH|String|false|true
00:39:12.0 (53334064)|VARIABLE_SCOPE_BEGIN|[2049]|CARES_AppConstants.CALSAWS_DOB_MISMATCH_TITLE|String|false|true
00:39:12.0 (53345934)|VARIABLE_SCOPE_BEGIN|[2039]|CARES_AppConstants.CALSAWS_NAME_MISMATCH|String|false|true
00:39:12.0 (53357654)|VARIABLE_SCOPE_BEGIN|[2050]|CARES_AppConstants.CALSAWS_NAME_MISMATCH_TITLE|String|false|true
00:39:12.0 (53369394)|VARIABLE_SCOPE_BEGIN|[2040]|CARES_AppConstants.CALSAWS_SSN_MISMATCH|String|false|true
00:39:12.0 (53380944)|VARIABLE_SCOPE_BEGIN|[2051]|CARES_AppConstants.CALSAWS_SSN_MISMATCH_TITLE|String|false|true
00:39:12.0 (53392897)|VARIABLE_SCOPE_BEGIN|[1639]|CARES_AppConstants.CALSAWS_WORKER_READONLY_PERMISSION_SET|String|false|true
00:39:12.0 (53404671)|VARIABLE_SCOPE_BEGIN|[1641]|CARES_AppConstants.CALSAWS_WORKER_READONLY_PERMISSION_SET_GROUP|String|false|true
00:39:12.0 (53416212)|VARIABLE_SCOPE_BEGIN|[1640]|CARES_AppConstants.CALSAWS_WORKER_READ_WRITE_PERMISSION_SET|String|false|true
00:39:12.0 (53427562)|VARIABLE_SCOPE_BEGIN|[1642]|CARES_AppConstants.CALSAWS_WORKER_READ_WRITE_PERMISSION_SET_GROUP|String|false|true
00:39:12.0 (53439329)|VARIABLE_SCOPE_BEGIN|[494]|CARES_AppConstants.CANCELLED_BY_ATTENDEE|String|false|true
00:39:12.0 (53450935)|VARIABLE_SCOPE_BEGIN|[2133]|CARES_AppConstants.CANCELLED_BY_WORKER_VALUE|String|false|true
00:39:12.0 (53462641)|VARIABLE_SCOPE_BEGIN|[995]|CARES_AppConstants.CARERFA|String|false|true
00:39:12.0 (53474738)|VARIABLE_SCOPE_BEGIN|[1363]|CARES_AppConstants.CARERFA_MODULE|String|false|true
00:39:12.0 (53489109)|VARIABLE_SCOPE_BEGIN|[1262]|CARES_AppConstants.CARESFOLIO|String|false|true
00:39:12.0 (53501108)|VARIABLE_SCOPE_BEGIN|[1516]|CARES_AppConstants.CARES_ADMINISTRATION_STAFF|String|false|true
00:39:12.0 (53513409)|VARIABLE_SCOPE_BEGIN|[333]|CARES_AppConstants.CARES_APPLICATION_ID|String|false|true
00:39:12.0 (53525058)|VARIABLE_SCOPE_BEGIN|[640]|CARES_AppConstants.CARES_CACI_DOC_GENERATION_CONTROLLER|String|false|true
00:39:12.0 (53536620)|VARIABLE_SCOPE_BEGIN|[2041]|CARES_AppConstants.CARES_CALSAWS_MISMATCH_NOTIFICATION|String|false|true
00:39:12.0 (53548841)|VARIABLE_SCOPE_BEGIN|[1596]|CARES_AppConstants.CARES_CHILDLOCATIONTRIGGERHELPER|String|false|true
00:39:12.0 (53560623)|VARIABLE_SCOPE_BEGIN|[2006]|CARES_AppConstants.CARES_CUSTOM_NOTIFICATION|String|false|true
00:39:12.0 (53572209)|VARIABLE_SCOPE_BEGIN|[2117]|CARES_AppConstants.CARES_ELIGIBILITY_DISCONTINUED_NOTIFICATION|String|false|true
00:39:12.0 (53584127)|VARIABLE_SCOPE_BEGIN|[2401]|CARES_AppConstants.CARES_END_REMOVAL_EPISODE|String|false|true
00:39:12.0 (53596133)|VARIABLE_SCOPE_BEGIN|[1537]|CARES_AppConstants.CARES_GENOGRAMCONTROLLER|String|false|true
00:39:12.0 (53607909)|VARIABLE_SCOPE_BEGIN|[2110]|CARES_AppConstants.CARES_KINGAP_PRE_DETERMINATION|String|false|true
00:39:12.0 (53620059)|VARIABLE_SCOPE_BEGIN|[477]|CARES_AppConstants.CARES_MODULE|String|false|true
00:39:12.0 (53632120)|VARIABLE_SCOPE_BEGIN|[1180]|CARES_AppConstants.CARES_PERSON|String|false|true
00:39:12.0 (53644216)|VARIABLE_SCOPE_BEGIN|[1187]|CARES_AppConstants.CARES_PROVIDER|String|false|true
00:39:12.0 (53656140)|VARIABLE_SCOPE_BEGIN|[2019]|CARES_AppConstants.CARES_RETURN_WARRANT_TO_COURT_NOTIFICATION|String|false|true
00:39:12.0 (53668403)|VARIABLE_SCOPE_BEGIN|[347]|CARES_AppConstants.CARES_RFA|String|false|true
00:39:12.0 (53680533)|VARIABLE_SCOPE_BEGIN|[2363]|CARES_AppConstants.CARES_RFA_EMAIL_ID|String|false|true
00:39:12.0 (53692758)|VARIABLE_SCOPE_BEGIN|[1186]|CARES_AppConstants.CARES_SHARED|String|false|true
00:39:12.0 (53705187)|VARIABLE_SCOPE_BEGIN|[2035]|CARES_AppConstants.CARES_WARRANT_APPROVED_DENIED_NOTIFICATION|String|false|true
00:39:12.0 (53732127)|VARIABLE_SCOPE_BEGIN|[2034]|CARES_AppConstants.CARES_WARRANT_SERVED_NOTIFICATION|String|false|true
00:39:12.0 (53748701)|VARIABLE_SCOPE_BEGIN|[1049]|CARES_AppConstants.CASEACCESSLEVEL|String|false|true
00:39:12.0 (53762437)|VARIABLE_SCOPE_BEGIN|[1046]|CARES_AppConstants.CASEID|String|false|true
00:39:12.0 (53776817)|VARIABLE_SCOPE_BEGIN|[664]|CARES_AppConstants.CASELOAD_QUEUE|String|false|true
00:39:12.0 (53791793)|VARIABLE_SCOPE_BEGIN|[1156]|CARES_AppConstants.CASES_TO_TRANSFER_OBJECT|String|false|true
00:39:12.0 (53804093)|VARIABLE_SCOPE_BEGIN|[2311]|CARES_AppConstants.CASE_CLOSE_REMOTE_ACTION|String|false|true
00:39:12.0 (53816460)|VARIABLE_SCOPE_BEGIN|[2315]|CARES_AppConstants.CASE_CLOSE_REMOTE_CLASS_NAME|String|false|true
00:39:12.0 (53829219)|VARIABLE_SCOPE_BEGIN|[2438]|CARES_AppConstants.CASE_CLOSURE_ERROR_MSG|String|false|true
00:39:12.0 (53841660)|VARIABLE_SCOPE_BEGIN|[558]|CARES_AppConstants.CASE_MANAGEMENT|String|false|true
00:39:12.0 (53854287)|VARIABLE_SCOPE_BEGIN|[1970]|CARES_AppConstants.CASE_MANAGEMENT_MODULE|String|false|true
00:39:12.0 (53867267)|VARIABLE_SCOPE_BEGIN|[1026]|CARES_AppConstants.CASE_MANAGEMENT_STAFF|String|false|true
00:39:12.0 (53879767)|VARIABLE_SCOPE_BEGIN|[1071]|CARES_AppConstants.CASE_MANAGEMENT_SUPERVISOR_PERMISSION_SET_GROUP|String|false|true
00:39:12.0 (53892174)|VARIABLE_SCOPE_BEGIN|[2054]|CARES_AppConstants.CASE_MANANGEMENT_SUPERVISOR_ERROR|String|false|true
00:39:12.0 (53904598)|VARIABLE_SCOPE_BEGIN|[248]|CARES_AppConstants.CASE_MODIFICATIONS_FOR_CLOSURE_STATUS|String|false|true
00:39:12.0 (53917051)|VARIABLE_SCOPE_BEGIN|[1122]|CARES_AppConstants.CASE_OPEN_PENDING_ASSIGNMENT|String|false|true
00:39:12.0 (53929433)|VARIABLE_SCOPE_BEGIN|[246]|CARES_AppConstants.CASE_READY_FOR_CLOSURE_STATUS|String|false|true
00:39:12.0 (53941896)|VARIABLE_SCOPE_BEGIN|[247]|CARES_AppConstants.CASE_RECALLED_FOR_CLOSURE_STATUS|String|false|true
00:39:12.0 (53954354)|VARIABLE_SCOPE_BEGIN|[244]|CARES_AppConstants.CASE_SEARCH_EFFORT_RECORD_ALERT_CATEGORY|String|false|true
00:39:12.0 (53967004)|VARIABLE_SCOPE_BEGIN|[1062]|CARES_AppConstants.CASE_SHARE|String|false|true
00:39:12.0 (53979840)|VARIABLE_SCOPE_BEGIN|[1607]|CARES_AppConstants.CASE_TRANSFER|String|false|true
00:39:12.0 (53992920)|VARIABLE_SCOPE_BEGIN|[990]|CARES_AppConstants.CASE_TRANSFER_TYPE|String|false|true
00:39:12.0 (54005812)|VARIABLE_SCOPE_BEGIN|[2285]|CARES_AppConstants.CASE_TYPE_ERROR_MESSAGE|String|false|true
00:39:12.0 (54019564)|VARIABLE_SCOPE_BEGIN|[2144]|CARES_AppConstants.CASE_TYPE_OBJECT|String|false|true
00:39:12.0 (54032731)|VARIABLE_SCOPE_BEGIN|[252]|CARES_AppConstants.CASE_TYPE_RELATIVE_WITHOUT_DEPENDENCY|String|false|true
00:39:12.0 (54045744)|VARIABLE_SCOPE_BEGIN|[665]|CARES_AppConstants.CASE_TYPE_STATUS_VOLUNTARY|String|false|true
00:39:12.0 (54059493)|VARIABLE_SCOPE_BEGIN|[288]|CARES_AppConstants.CASE_TYPE_TO_CASE_OPEN_REASON|Map<String,String>|true|true
00:39:12.0 (54072982)|VARIABLE_SCOPE_BEGIN|[2145]|CARES_AppConstants.CASE_TYPE_TYPE|String|false|true
00:39:12.0 (54086024)|VARIABLE_SCOPE_BEGIN|[786]|CARES_AppConstants.CASE_VAR|String|false|true
00:39:12.0 (54099153)|VARIABLE_SCOPE_BEGIN|[2386]|CARES_AppConstants.CASE_WORKER|String|false|true
00:39:12.0 (54112677)|VARIABLE_SCOPE_BEGIN|[1073]|CARES_AppConstants.CASE_WORKER_PERMISSION_SET|String|false|true
00:39:12.0 (54125953)|VARIABLE_SCOPE_BEGIN|[1011]|CARES_AppConstants.CATEGORY_ID|String|false|true
00:39:12.0 (54136617)|VARIABLE_SCOPE_BEGIN|[893]|CARES_AppConstants.CA_CLEARINGHOUSE_PERSON_SPOKETOLN|String|false|true
00:39:12.0 (54147151)|VARIABLE_SCOPE_BEGIN|[892]|CARES_AppConstants.CA_CLEARINGHOUSE_PERSON_SPOKE_TOFN|String|false|true
00:39:12.0 (54157891)|VARIABLE_SCOPE_BEGIN|[859]|CARES_AppConstants.CA_MISSING_CHILD_CLEARINGHOUSE_CALL_DT|String|false|true
00:39:12.0 (54171244)|VARIABLE_SCOPE_BEGIN|[501]|CARES_AppConstants.CFT_VALUE|String|false|true
00:39:12.0 (54184624)|VARIABLE_SCOPE_BEGIN|[2061]|CARES_AppConstants.CHECK_MULTIPLE_CHILD_METHOD|String|false|true
00:39:12.0 (54198019)|VARIABLE_SCOPE_BEGIN|[241]|CARES_AppConstants.CHILD_ABSENT_RECORD_ALERT_CATEGORY|String|false|true
00:39:12.0 (54211244)|VARIABLE_SCOPE_BEGIN|[617]|CARES_AppConstants.CHILD_ABUSE_REPORT_FORM|String|false|true
00:39:12.0 (54224947)|VARIABLE_SCOPE_BEGIN|[2131]|CARES_AppConstants.CHILD_AND_FAMILY_TEAM_VALUE|String|false|true
00:39:12.0 (54240350)|VARIABLE_SCOPE_BEGIN|[1398]|CARES_AppConstants.CHILD_LOCATION|String|false|true
00:39:12.0 (54254136)|VARIABLE_SCOPE_BEGIN|[1619]|CARES_AppConstants.CHILD_NAME|String|false|true
00:39:12.0 (54268107)|VARIABLE_SCOPE_BEGIN|[345]|CARES_AppConstants.CHILD_OR_NMD_DESIRED|String|false|true
00:39:12.0 (54281328)|VARIABLE_SCOPE_BEGIN|[1588]|CARES_AppConstants.CHRONIC_HOMELESSNESS|String|false|true
00:39:12.0 (54295008)|VARIABLE_SCOPE_BEGIN|[1559]|CARES_AppConstants.CITY|String|false|true
00:39:12.0 (54320834)|VARIABLE_SCOPE_BEGIN|[1439]|CARES_AppConstants.CITYSTR|String|false|true
00:39:12.0 (54335154)|VARIABLE_SCOPE_BEGIN|[1425]|CARES_AppConstants.CITY_NAME|String|false|true
00:39:12.0 (54351104)|VARIABLE_SCOPE_BEGIN|[1464]|CARES_AppConstants.CLASSSTRING|String|false|true
00:39:12.0 (54364671)|VARIABLE_SCOPE_BEGIN|[1838]|CARES_AppConstants.CLASS_CUSTOM_LOOKUP_CONTROLLER|String|false|true
00:39:12.0 (54378573)|VARIABLE_SCOPE_BEGIN|[529]|CARES_AppConstants.CLASS_NAME|String|false|true
00:39:12.0 (54392487)|VARIABLE_SCOPE_BEGIN|[464]|CARES_AppConstants.CLASS_NAME_1|String|false|true
00:39:12.0 (54406304)|VARIABLE_SCOPE_BEGIN|[2472]|CARES_AppConstants.CLASS_NAME_COMPLAINT_UPDATE_HELPER|String|false|true
00:39:12.0 (54420108)|VARIABLE_SCOPE_BEGIN|[592]|CARES_AppConstants.CLASS_NAME_CORESS|String|false|true
00:39:12.0 (54433801)|VARIABLE_SCOPE_BEGIN|[2442]|CARES_AppConstants.CLASS_NAME_CORESS_SERVICE|String|false|true
00:39:12.0 (54447994)|VARIABLE_SCOPE_BEGIN|[1504]|CARES_AppConstants.CLASS_NAME_DISPOSITION_HELPER|String|false|true
00:39:12.0 (54462177)|VARIABLE_SCOPE_BEGIN|[722]|CARES_AppConstants.CLASS_NAME_FOLIO_TRIGGER|String|false|true
00:39:12.0 (54475931)|VARIABLE_SCOPE_BEGIN|[2377]|CARES_AppConstants.CLASS_NAME_FOLIO_UPDATE_SUBHELPER|String|false|true
00:39:12.0 (54489603)|VARIABLE_SCOPE_BEGIN|[506]|CARES_AppConstants.CLASS_NAME_GENERATEDOC_REMOTE|String|false|true
00:39:12.0 (54504235)|VARIABLE_SCOPE_BEGIN|[1129]|CARES_AppConstants.CLASS_NAME_OFFICE_SUPERVISOR|String|false|true
00:39:12.0 (54518295)|VARIABLE_SCOPE_BEGIN|[1190]|CARES_AppConstants.CLASS_NAME_PERSONADDRESSLISTVIEW|String|false|true
00:39:12.0 (54532150)|VARIABLE_SCOPE_BEGIN|[779]|CARES_AppConstants.CLASS_NAME_SCREENINGALLEGATION|String|false|true
00:39:12.0 (54545826)|VARIABLE_SCOPE_BEGIN|[1030]|CARES_AppConstants.CLASS_NAME_SCREENING_TRIGGER|String|false|true
00:39:12.0 (54559499)|VARIABLE_SCOPE_BEGIN|[1242]|CARES_AppConstants.CLASS_NAME_SOBJECT_DESCRIBE|String|false|true
00:39:12.0 (54573626)|VARIABLE_SCOPE_BEGIN|[455]|CARES_AppConstants.CLEARED|String|false|true
00:39:12.0 (54587657)|VARIABLE_SCOPE_BEGIN|[1239]|CARES_AppConstants.CLERICAL_SUPERVISOR_PERMISSION_SET_GROUP|String|false|true
00:39:12.0 (54602018)|VARIABLE_SCOPE_BEGIN|[314]|CARES_AppConstants.CLIENT_CREDENTIALS|String|false|true
00:39:12.0 (54616420)|VARIABLE_SCOPE_BEGIN|[2246]|CARES_AppConstants.CLONE_COURT_CASE_JUNCTION_OBJECT|String|false|true
00:39:12.0 (54630673)|VARIABLE_SCOPE_BEGIN|[2251]|CARES_AppConstants.CLONE_EVENTS|String|false|true
00:39:12.0 (54645055)|VARIABLE_SCOPE_BEGIN|[2245]|CARES_AppConstants.CLONE_FOLIO_JUNCTION_OBJECT|String|false|true
00:39:12.0 (54659306)|VARIABLE_SCOPE_BEGIN|[2248]|CARES_AppConstants.CLONE_PARTICIPANTS|String|false|true
00:39:12.0 (54674230)|VARIABLE_SCOPE_BEGIN|[2247]|CARES_AppConstants.CLONE_PETITIONS|String|false|true
00:39:12.0 (54688468)|VARIABLE_SCOPE_BEGIN|[2249]|CARES_AppConstants.CLONE_PETITION_ALLEGATIONS|String|false|true
00:39:12.0 (54705568)|VARIABLE_SCOPE_BEGIN|[2250]|CARES_AppConstants.CLONE_TASKS|String|false|true
00:39:12.0 (54736901)|VARIABLE_SCOPE_BEGIN|[1209]|CARES_AppConstants.CLOSED|String|false|true
00:39:12.0 (54751853)|VARIABLE_SCOPE_BEGIN|[2059]|CARES_AppConstants.CLOSED_COURT_RETURNED_RECALLED_QUASHED|String|false|true
00:39:12.0 (54767151)|VARIABLE_SCOPE_BEGIN|[2085]|CARES_AppConstants.CLOSED_DENIED|String|false|true
00:39:12.0 (54781329)|VARIABLE_SCOPE_BEGIN|[2086]|CARES_AppConstants.CLOSED_RETURN|String|false|true
00:39:12.0 (54796032)|VARIABLE_SCOPE_BEGIN|[2397]|CARES_AppConstants.CLOSURE_REASON_PERMANENCY|String|false|true
00:39:12.0 (54810823)|VARIABLE_SCOPE_BEGIN|[2288]|CARES_AppConstants.CMO_DENIED|String|false|true
00:39:12.0 (54825602)|VARIABLE_SCOPE_BEGIN|[2287]|CARES_AppConstants.CMO_GRANTED|String|false|true
00:39:12.0 (54841585)|VARIABLE_SCOPE_BEGIN|[1809]|CARES_AppConstants.CMSSUPERVISORPSG|List<String>|true|true
00:39:12.0 (54856845)|VARIABLE_SCOPE_BEGIN|[991]|CARES_AppConstants.CMS_PERMISSION_SET|String|false|true
00:39:12.0 (54871452)|VARIABLE_SCOPE_BEGIN|[992]|CARES_AppConstants.CMW_PERMISSION_SET|String|false|true
00:39:12.0 (54885988)|VARIABLE_SCOPE_BEGIN|[1524]|CARES_AppConstants.COCAT_LAST|String|false|true
00:39:12.0 (54900547)|VARIABLE_SCOPE_BEGIN|[306]|CARES_AppConstants.COLLATERAL|String|false|true
00:39:12.0 (54915419)|VARIABLE_SCOPE_BEGIN|[1044]|CARES_AppConstants.COMMA|String|false|true
00:39:12.0 (54930801)|VARIABLE_SCOPE_BEGIN|[1845]|CARES_AppConstants.COMMUNICATION_CONTENT|String|false|true
00:39:12.0 (54946879)|VARIABLE_SCOPE_BEGIN|[316]|CARES_AppConstants.COMMUNITY_USER_LICENSE_MAX|Integer|false|true
00:39:12.0 (54962057)|VARIABLE_SCOPE_BEGIN|[317]|CARES_AppConstants.COMMUNITY_USER_LICENSE_TEST|Integer|false|true
00:39:12.0 (54976921)|VARIABLE_SCOPE_BEGIN|[2178]|CARES_AppConstants.COMPARE_PAYLOAD|String|false|true
00:39:12.0 (54991894)|VARIABLE_SCOPE_BEGIN|[543]|CARES_AppConstants.COMPLAINT_ASSIGNMENT|String|false|true
00:39:12.0 (55006765)|VARIABLE_SCOPE_BEGIN|[2471]|CARES_AppConstants.COMPLAINT_CONCLUSION_ADMIN_ACTION|String|false|true
00:39:12.0 (55022453)|VARIABLE_SCOPE_BEGIN|[2470]|CARES_AppConstants.COMPLAINT_CONCLUSION_ERROR_MSG|String|false|true
00:39:12.0 (55037677)|VARIABLE_SCOPE_BEGIN|[2219]|CARES_AppConstants.COMPLAINT_CONTACT_NOTE|String|false|true
00:39:12.0 (55052801)|VARIABLE_SCOPE_BEGIN|[2220]|CARES_AppConstants.COMPLAINT_CONTACT_NOTE_RECORDTYPEID|String|false|true
00:39:12.0 (55067885)|VARIABLE_SCOPE_BEGIN|[561]|CARES_AppConstants.COMPLAINT_INVESTIGATION|String|false|true
00:39:12.0 (55083670)|VARIABLE_SCOPE_BEGIN|[553]|CARES_AppConstants.COMPLAINT_INVESTIGATION_APPROVED|String|false|true
00:39:12.0 (55098492)|VARIABLE_SCOPE_BEGIN|[2263]|CARES_AppConstants.COMPLAINT_INVESTIGATION_DUE_DAYS|Integer|false|true
00:39:12.0 (55113620)|VARIABLE_SCOPE_BEGIN|[560]|CARES_AppConstants.COMPLAINT_INVESTIGATION_OPEN|String|false|true
00:39:12.0 (55128585)|VARIABLE_SCOPE_BEGIN|[2433]|CARES_AppConstants.COMPLAINT_INVESTIGATION_PENDING_APPROVAL|String|false|true
00:39:12.0 (55143770)|VARIABLE_SCOPE_BEGIN|[2434]|CARES_AppConstants.COMPLAINT_INVESTIGATION_RESUBMITTED|String|false|true
00:39:12.0 (55159308)|VARIABLE_SCOPE_BEGIN|[567]|CARES_AppConstants.COMPLAINT_MILESTONE|String|false|true
00:39:12.0 (55175849)|VARIABLE_SCOPE_BEGIN|[536]|CARES_AppConstants.COMPLAINT_PARTICIPANT|String|false|true
00:39:12.0 (55191092)|VARIABLE_SCOPE_BEGIN|[537]|CARES_AppConstants.COMPLAINT_PARTICIPANT_STATUS_ACTIVE|String|false|true
00:39:12.0 (55206727)|VARIABLE_SCOPE_BEGIN|[538]|CARES_AppConstants.COMPLAINT_PARTICIPANT_STATUS_INACTIVE|String|false|true
00:39:12.0 (55222343)|VARIABLE_SCOPE_BEGIN|[539]|CARES_AppConstants.COMPLAINT_PARTICIPANT_STATUS_NULL|String|false|true
00:39:12.0 (55238205)|VARIABLE_SCOPE_BEGIN|[544]|CARES_AppConstants.COMPLAINT_WORKER|String|false|true
00:39:12.0 (55253747)|VARIABLE_SCOPE_BEGIN|[328]|CARES_AppConstants.COMPLETED|String|false|true
00:39:12.0 (55269976)|VARIABLE_SCOPE_BEGIN|[1418]|CARES_AppConstants.COMPONENTS|String|false|true
00:39:12.0 (55285754)|VARIABLE_SCOPE_BEGIN|[503]|CARES_AppConstants.CONFLICT_RESOLUTION|String|false|true
00:39:12.0 (55301464)|VARIABLE_SCOPE_BEGIN|[2515]|CARES_AppConstants.CONGREGATEASSESSMENT|String|false|true
00:39:12.0 (55317247)|VARIABLE_SCOPE_BEGIN|[630]|CARES_AppConstants.CONST_NO_RESULTS|String|false|true
00:39:12.0 (55333916)|VARIABLE_SCOPE_BEGIN|[714]|CARES_AppConstants.CONTACT|String|false|true
00:39:12.0 (55351579)|VARIABLE_SCOPE_BEGIN|[1050]|CARES_AppConstants.CONTACTACCESSLEVEL|String|false|true
00:39:12.0 (55368065)|VARIABLE_SCOPE_BEGIN|[1047]|CARES_AppConstants.CONTACTID|String|false|true
00:39:12.0 (55383961)|VARIABLE_SCOPE_BEGIN|[1107]|CARES_AppConstants.CONTACT_LOG|String|false|true
00:39:12.0 (55399850)|VARIABLE_SCOPE_BEGIN|[549]|CARES_AppConstants.CONTACT_LOG_IDS_STRING|String|false|true
00:39:12.0 (55415667)|VARIABLE_SCOPE_BEGIN|[551]|CARES_AppConstants.CONTACT_LOG_INSERTED_STRING|String|false|true
00:39:12.0 (55431355)|VARIABLE_SCOPE_BEGIN|[305]|CARES_AppConstants.CONTACT_LOG_MEMBER_OBJECT_API_NAME|String|false|true
00:39:12.0 (55447492)|VARIABLE_SCOPE_BEGIN|[1013]|CARES_AppConstants.CONTACT_METHOD|String|false|true
00:39:12.0 (55463170)|VARIABLE_SCOPE_BEGIN|[2446]|CARES_AppConstants.CONTACT_NOTE|String|false|true
00:39:12.0 (55479114)|VARIABLE_SCOPE_BEGIN|[1083]|CARES_AppConstants.CONTACT_PURPOSE|String|false|true
00:39:12.0 (55494973)|VARIABLE_SCOPE_BEGIN|[2218]|CARES_AppConstants.CONTACT_PURPOSE_RESOURCE_FAMLIY|String|false|true
